Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,85.71428680419922,85.71428680419922,83.9047622680664,84.19047546386719,76.22676086425781,52500
2021-01-05,84.19047546386719,84.19047546386719,82.28571319580078,83.42857360839844,75.53692626953125,162805
2021-01-06,84.47618865966797,84.47618865966797,81.80952453613281,82.28571319580078,74.50216674804688,149350
2021-01-07,82.28571319580078,83.52381134033203,81.9047622680664,82.76190185546875,74.93331909179688,80885
2021-01-08,82.76190185546875,84.0,82.76190185546875,83.9047622680664,75.96807098388672,93451
2021-01-11,83.61904907226562,83.80952453613281,81.9047622680664,83.04762268066406,75.19200897216797,178595
2021-01-12,82.28571319580078,83.04762268066406,81.71428680419922,81.80952453613281,74.07102966308594,80887
2021-01-13,81.61904907226562,82.28571319580078,81.42857360839844,81.61904907226562,73.89857482910156,66150
2021-01-14,81.80952453613281,81.80952453613281,80.19047546386719,80.85713958740234,73.20873260498047,109639
2021-01-15,81.42857360839844,81.42857360839844,79.23809814453125,79.33333587646484,71.82906341552734,184800
2021-01-18,78.85713958740234,79.23809814453125,78.0952377319336,79.14286041259766,71.65660858154297,57839
2021-01-19,79.23809814453125,79.80952453613281,79.23809814453125,79.71428680419922,72.17398071289062,45150
2021-01-20,79.42857360839844,79.42857360839844,77.14286041259766,77.14286041259766,69.84578704833984,151200
2021-01-21,76.95237731933594,77.14286041259766,76.19047546386719,76.57142639160156,69.32840728759766,115708
2021-01-22,76.0952377319336,76.0952377319336,74.85713958740234,75.33333587646484,68.20742797851562,116575
2021-01-25,75.33333587646484,76.19047546386719,74.85713958740234,76.19047546386719,68.98348999023438,45157
2021-01-26,76.19047546386719,76.57142639160156,76.0,76.0,68.81103515625,42000
2021-01-27,76.19047546386719,76.28571319580078,75.71428680419922,76.0,68.81103515625,31500
2021-01-28,76.0,77.04762268066406,75.71428680419922,75.80952453613281,68.63858032226562,43050
2021-01-29,76.0,77.33333587646484,75.42857360839844,75.71428680419922,68.5523452758789,68294
2021-02-01,75.23809814453125,75.61904907226562,74.95237731933594,75.14286041259766,68.03497314453125,25320
2021-02-02,75.33333587646484,76.38095092773438,75.14286041259766,75.80952453613281,68.63858032226562,52536
2021-02-03,75.52381134033203,75.52381134033203,75.14286041259766,75.23809814453125,68.12120056152344,32551
2021-02-04,75.14286041259766,76.19047546386719,75.14286041259766,75.23809814453125,68.12120056152344,52538
2021-02-05,75.33333587646484,76.19047546386719,75.04762268066406,75.14286041259766,68.03497314453125,65100
2021-02-17,76.19047546386719,78.28571319580078,75.71428680419922,78.28571319580078,70.88053894042969,77710
2021-02-18,78.19047546386719,78.28571319580078,77.71428680419922,77.80952453613281,70.44939422607422,66255
2021-02-19,77.61904907226562,77.71428680419922,76.76190185546875,77.61904907226562,70.27693176269531,45151
2021-02-22,77.80952453613281,78.47618865966797,77.80952453613281,78.0952377319336,70.70808410644531,53550
2021-02-23,78.19047546386719,79.9047622680664,78.19047546386719,79.80952453613281,72.26020812988281,149105
2021-02-24,79.80952453613281,80.38095092773438,79.04762268066406,79.42857360839844,71.91529083251953,59860
2021-02-25,79.80952453613281,81.71428680419922,79.52381134033203,80.0,72.43267059326172,90624
