Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,20.1785831451416,20.54305648803711,20.112314224243164,20.277984619140625,19.917116165161133,349016
2021-01-05,20.277984619140625,20.476789474487305,20.277984619140625,20.37738609313965,20.01474952697754,358930
2021-01-06,20.37738609313965,20.410520553588867,20.244850158691406,20.277984619140625,19.917116165161133,476332
2021-01-07,20.277984619140625,20.410520553588867,20.21171760559082,20.344253540039062,19.982208251953125,179509
2021-01-08,20.21171760559082,20.410520553588867,20.21171760559082,20.344253540039062,19.982208251953125,197626
2021-01-11,20.344253540039062,20.37738609313965,20.21171760559082,20.244850158691406,19.884571075439453,209321
2021-01-12,20.244850158691406,20.244850158691406,20.079181671142578,20.079181671142578,19.721853256225586,323621
2021-01-13,20.04604721069336,20.410520553588867,20.04604721069336,20.277984619140625,19.917116165161133,410184
2021-01-14,20.344253540039062,20.344253540039062,20.1785831451416,20.1785831451416,19.81948471069336,278028
2021-01-15,20.145448684692383,20.37738609313965,20.079181671142578,20.079181671142578,19.721853256225586,264271
2021-01-18,20.112314224243164,20.112314224243164,19.946645736694336,20.079181671142578,19.721853256225586,262066
2021-01-19,20.04604721069336,20.112314224243164,20.01291275024414,20.112314224243164,19.75439453125,131982
2021-01-20,20.04604721069336,20.04604721069336,19.88037872314453,19.88037872314453,19.526588439941406,552864
2021-01-21,19.88037872314453,20.079181671142578,19.88037872314453,19.88037872314453,19.526588439941406,247421
2021-01-22,20.21171760559082,20.21171760559082,19.88037872314453,19.946645736694336,19.5916748046875,225142
2021-01-25,19.946645736694336,20.21171760559082,19.847244262695312,20.01291275024414,19.656763076782227,218543
2021-01-26,19.979780197143555,19.979780197143555,19.88037872314453,19.88037872314453,19.526588439941406,154257
2021-01-27,20.145448684692383,20.145448684692383,19.88037872314453,19.913511276245117,19.559131622314453,129305
2021-01-28,19.88037872314453,19.946645736694336,19.88037872314453,19.946645736694336,19.5916748046875,264505
2021-01-29,19.88037872314453,20.01291275024414,19.847244262695312,19.847244262695312,19.494041442871094,456356
2021-02-01,19.847244262695312,20.145448684692383,19.847244262695312,19.913511276245117,19.559131622314453,152871
2021-02-02,19.88037872314453,20.079181671142578,19.847244262695312,20.04604721069336,19.689308166503906,347377
2021-02-03,20.079181671142578,20.112314224243164,19.979780197143555,19.979780197143555,19.62421989440918,151005
2021-02-04,19.88037872314453,19.979780197143555,19.88037872314453,19.913511276245117,19.559131622314453,131603
2021-02-05,19.913511276245117,20.112314224243164,19.913511276245117,20.04604721069336,19.689308166503906,343759
2021-02-17,20.112314224243164,20.244850158691406,20.04604721069336,20.145448684692383,19.78693962097168,361899
