Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,29.596942901611328,29.79557991027832,29.150007247924805,29.44796371459961,26.104028701782227,930611
2021-01-05,29.398303985595703,30.639787673950195,29.19966697692871,30.490808486938477,27.028457641601562,1704825
2021-01-06,32.12956619262695,33.07309341430664,30.838424682617188,31.33501625061035,27.776798248291016,9569608
2021-01-07,31.086719512939453,31.434335708618164,30.540468215942383,31.13637924194336,27.600719451904297,2023703
2021-01-08,31.03706169128418,31.235698699951172,30.441150665283203,30.78876495361328,27.292577743530273,1317045
2021-01-11,33.271728515625,33.271728515625,31.434335708618164,31.732290267944336,28.12896156311035,3167522
2021-01-12,31.732290267944336,31.93092918395996,30.739105224609375,31.781951904296875,28.172985076904297,1861444
2021-01-13,33.07309341430664,33.669002532958984,32.47718048095703,32.7254753112793,29.009366989135742,12425089
2021-01-14,32.37786102294922,32.675819396972656,32.12956619262695,32.427520751953125,28.7452449798584,1744964
2021-01-15,33.12275314331055,34.562870025634766,32.77513885498047,33.12275314331055,29.36153221130371,11198796
2021-01-18,33.12275314331055,33.17241287231445,31.33501625061035,32.37786102294922,28.70122528076172,2957641
2021-01-19,33.12275314331055,33.17241287231445,32.228885650634766,32.32820129394531,28.65720558166504,2263995
2021-01-20,32.32820129394531,32.427520751953125,30.490808486938477,30.639787673950195,27.160518646240234,2356921
2021-01-21,30.78876495361328,33.669002532958984,30.68944549560547,33.271728515625,29.493593215942383,6337476
2021-01-22,32.228885650634766,32.576499938964844,31.632972717285156,31.781951904296875,28.172985076904297,3143251
2021-01-25,30.987401962280273,31.682632446289062,30.739105224609375,31.03706169128418,27.512678146362305,1594095
2021-01-26,31.03706169128418,31.33501625061035,30.292171478271484,30.391490936279297,26.94041633605957,1102270
2021-01-27,30.739105224609375,30.78876495361328,29.8948974609375,30.242511749267578,26.8083553314209,999863
2021-01-28,29.696260452270508,30.093534469604492,29.348644256591797,29.74591827392578,26.36815071105957,867954
2021-01-29,30.490808486938477,30.490808486938477,29.10034942626953,29.150007247924805,25.839906692504883,996084
2021-02-01,29.298986434936523,29.298986434936523,28.355459213256836,28.554096221923828,25.311664581298828,839782
2021-02-02,28.802392959594727,29.19966697692871,28.802392959594727,28.901710510253906,25.61980438232422,803505
2021-02-03,29.19966697692871,29.19966697692871,28.901710510253906,28.901710510253906,25.61980438232422,307132
2021-02-04,28.901710510253906,29.10034942626953,28.75273323059082,28.802392959594727,25.531766891479492,314456
